,tot_credit_debt,avg_card_debt,credit_age,credit_good_age,card_age,non_mtg_acc_past_due_12_months_num,non_mtg_acc_past_due_6_months_num,mortgages_past_due_6_months_num,credit_past_due_amount,inq_12_month_num,card_inq_24_month_num,card_open_36_month_num,auto_open_ 36_month_num,uti_card,uti_50plus_pct,uti_max_credit_line,uti_card_50plus_pct,ind_acc_XYZ,rep_income,States,Default_ind
9377,97114.63,11849.87,344.0,187.0,279.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.4241173821006025,0.4230958586993861,0.2758024841851937,0.392987903176645,0.0,89000.0,1,0.0
9378,143047.16,18564.91,358.0,170.0,312.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.4883874093183778,0.4250658030159174,0.4630954113249041,0.4827901292720684,0.0,71000.0,3,0.0
9379,67185.96,10703.54,286.0,127.0,284.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.5172972570585191,0.4870038532445452,0.4858982370425446,0.48959397997021037,0.0,67000.0,0,0.0
9380,99761.82,14023.17,336.0,147.0,330.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.6493864013011508,0.5381365081076935,0.667573757994112,0.5365477491831185,0.0,73000.0,0,0.0
9382,63643.86,8868.38,156.0,104.0,138.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.446997185218412,0.3765286352267943,0.4673832835183634,0.48959397997021037,0.0,88000.0,4,0.0
9383,66979.63,13187.07,174.0,102.0,131.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.4460021522951248,0.6322036474587421,0.4414936962516613,0.3763750417804474,0.0,99000.0,4,0.0
9384,80617.64,10615.24,362.0,130.0,335.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5918941896849875,0.6154147821652118,0.475810834811677,0.5670670377589109,0.0,56000.0,4,0.0
9385,57794.16,10388.77,334.0,182.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4567195869817814,0.3939997367801907,0.369007739043334,0.380060925898564,0.0,61000.0,5,0.0
9386,82262.82,11560.9,279.0,116.0,278.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.5970020768989128,0.699748325701881,0.5465973276457476,0.5274732220604874,0.0,84000.0,5,0.0
9387,80413.01,13994.02,347.0,172.0,261.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.5347970913075097,0.5926313646985911,0.6481220508730533,0.5114284149307988,0.0,74000.0,6,0.0
9389,50112.65,5887.5,386.0,192.0,365.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.582432408075337,0.6086873366484015,0.5494822604253041,0.5268211347277313,0.0,105000.0,0,0.0
9390,104781.82,11844.02,341.0,170.0,299.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.3981998000563995,0.5084909922443579,0.4167921953019409,0.3729965441888336,1.0,94000.0,4,0.0
9391,104392.58,13029.31,303.0,139.0,255.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.4535968161964865,0.4696952217504697,0.5037116753271078,0.3808308108566421,0.0,70000.0,2,0.0
9392,121883.07,16959.64,329.0,146.0,309.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3579775328379595,0.4693875319283211,0.3609179478280019,0.48959397997021037,1.0,91000.0,6,0.0
9393,134814.63,15419.79,295.0,149.0,268.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5752278859555445,0.6251224968422157,0.5619155729924876,0.48959397997021037,1.0,74000.0,6,1.0
9394,83726.7,13858.55,249.0,147.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5673882256262626,0.7538922153598397,0.4990668532370171,0.508382102998279,1.0,85000.0,2,0.0
9395,102146.43,13992.97,329.0,159.0,317.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.4490430195779693,0.4232428363010826,0.3358550961762863,0.424829620699852,0.0,45000.0,5,0.0
9396,63336.27,7351.88,331.0,190.0,312.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.5120797920622816,0.342919328896346,0.4646085590052619,0.48959397997021037,0.0,87000.0,5,0.0
9397,76196.34,14991.55,253.0,96.0,191.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.5319568950991662,0.4485886860636994,0.4839521855020078,0.4607589808742536,0.0,107000.0,3,0.0
9398,129891.22,14552.81,333.0,130.0,327.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.3745260766631191,0.3919761350601533,0.5151071092985718,0.343556957554354,0.0,34000.0,5,0.0
9399,76400.39,10321.55,299.0,214.0,272.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5502786801049558,0.5976221593476176,0.5231733284873578,0.455523150415085,0.0,71000.0,1,0.0
9400,123393.44,15094.28,167.0,69.0,164.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.5670252670919601,0.7356189401734705,0.7454964416539911,0.4593774620119851,0.0,60000.0,1,0.0
9401,113346.35,16074.12,184.0,109.0,176.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,0.2595276617470041,0.4002516054665451,0.4409181668576047,0.2221736408147069,0.0,81000.0,3,0.0
9402,102106.71,14344.22,500.0,246.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3603147064420245,0.3788175756120151,0.2547495904310937,0.2455498933207381,1.0,93000.0,5,0.0
9403,116454.04,16640.2,304.0,146.0,276.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.6185416284494732,0.5299118794131602,0.6280173765778421,0.5258739970090907,0.0,75000.0,2,0.0
9404,82726.14,12035.92,297.0,136.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5474823417434832,0.4714261932186466,0.5847764725043191,0.48959397997021037,1.0,98000.0,2,0.0
9405,99992.1,13896.19,150.0,49.0,93.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.7406358228164119,0.8234908832918189,0.5977009196062657,0.686584103049954,0.0,93000.0,3,0.0
9406,94361.68,10035.76,295.0,129.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7025135991263963,0.6551003046836328,0.7344834621799886,0.6733045294129594,0.0,47000.0,3,1.0
9407,111027.04,14326.98,306.0,161.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4254408761135627,0.50205604731622,0.5971193713598778,0.3544349385075905,0.0,57000.0,0,0.0
9408,125648.38,15016.81,284.0,125.0,284.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,1.0,0.490202810863223,0.4210189226520022,0.5560227044065237,0.6118101559799338,0.0,71000.0,5,0.0
9409,50738.73,7298.21,390.0,194.0,326.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.5290239054193434,0.5595917229896888,0.4958301202184809,0.48959397997021037,1.0,96000.0,2,0.0
9410,84941.67,16759.47,332.0,218.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5757642418648979,0.5902082926314952,0.6066498799982248,0.610265171139309,1.0,43000.0,1,0.0
9411,93392.0,15601.61,283.0,152.0,218.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.5550276951827902,0.6469594367783356,0.479929458448713,0.4130054375996265,0.0,73000.0,6,0.0
9412,131793.73,16804.76,257.0,134.0,222.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.4977914218851723,0.3727937803528291,0.5420703290589788,0.530222756498733,1.0,71000.0,1,0.0
9413,121996.78,15964.18,458.0,247.0,381.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.4866102090751906,0.5712666683103836,0.4776548142115018,0.4788251268196733,0.0,73000.0,6,0.0
9414,109100.45,12889.34,318.0,169.0,286.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.5290984631542229,0.6862576708433499,0.5636736183459689,0.5305209401338375,0.0,93000.0,2,0.0
9415,69927.22,12900.35,213.0,85.0,202.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.3337076634882138,0.4746045386071367,0.3533340928324014,0.4248664411691667,1.0,83000.0,1,0.0
9417,98912.8,16178.66,307.0,139.0,274.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6323874903200597,0.7245343191192822,0.6298356931852553,0.5837014496267121,0.0,75000.0,2,0.0
9418,101383.33,10677.22,335.0,164.0,306.0,2.0,1.0,1.0,9994.16,1.0,2.0,0.0,0.0,0.5010419987797632,0.3682419348610616,0.5659451114474318,0.3888053148995024,0.0,65000.0,2,1.0
9419,107806.73,11920.26,294.0,146.0,216.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.572066278806479,0.6609438732967596,0.5681857344967741,0.4399141489703701,0.0,57000.0,5,0.0
9421,88470.05,11694.09,347.0,219.0,313.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.6358113975178775,0.7216590501836847,0.521695911491364,0.6665208188526788,1.0,67000.0,4,0.0
9422,96855.64,13639.48,469.0,226.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4443304850174174,0.3850616770927157,0.513533721922719,0.4801220069887418,0.0,39000.0,3,0.0
9423,99052.17,15348.06,290.0,157.0,257.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.4558748088740193,0.4034654562300457,0.4872146889325897,0.3917405011159388,0.0,58000.0,3,0.0
9424,135885.6,99999.0,189.0,106.0,175.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.5753584837991176,0.5911304645600691,0.4810024899002257,0.48959397997021037,0.0,58000.0,0,1.0
9425,77950.7,10527.79,325.0,128.0,325.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.6194372099703337,0.6192406273403563,0.6636047106071957,0.4901803107041605,0.0,87000.0,0,0.0
9426,117170.18,14738.26,332.0,145.0,323.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.3370532719965755,0.4337465803995082,0.3014328971831874,0.3830321815227373,0.0,44000.0,6,0.0
9427,68555.61,7534.83,391.0,192.0,383.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.5786129760641487,0.5856565438945799,0.410246028225916,0.5839093239998796,0.0,71000.0,6,1.0
9428,97243.66,17468.51,310.0,190.0,277.0,2.0,1.0,1.0,9892.92,2.0,3.0,0.0,0.0,0.5160789999310131,0.589738559459589,0.5866701279365906,0.48959397997021037,0.0,99000.0,3,1.0
9429,89409.53,9963.84,273.0,129.0,262.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3682864621820616,0.3979064629132577,0.3715275930204922,0.1943085712090664,1.0,92000.0,3,0.0
9430,100418.42,12729.48,305.0,147.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566422310820766,0.5957273175816166,0.5234770556991335,0.6135455408244266,0.0,86000.0,4,0.0
9431,124985.07,17631.99,371.0,169.0,359.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.4066399078293681,0.2739746867238425,0.4534603660030082,0.3590629001315326,1.0,62000.0,5,0.0
9432,112929.43,15284.02,327.0,175.0,291.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.5611379961781712,0.5699088268256804,0.598330319524651,0.48959397997021037,0.0,79000.0,0,0.0
9433,118312.92,11380.83,251.0,128.0,224.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5568710580811674,0.586676923658212,0.692011365081143,0.5754437119110949,0.0,84000.0,2,0.0
9434,102900.93,14806.66,335.0,181.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5852215761118323,0.5090348565810002,0.4263338508921271,0.5439251868092728,0.0,92000.0,2,0.0
9435,91156.24,11341.99,344.0,166.0,337.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.4680826525859139,0.4988756518086907,0.5056634720426971,0.48959397997021037,0.0,25000.0,4,0.0
9436,146733.23,18115.95,250.0,143.0,225.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.5515526997063133,0.45840208320808,0.5365850194828796,0.4599367290182293,1.0,76000.0,3,0.0
9437,81984.07,13439.5,295.0,141.0,281.0,3.0,1.0,1.0,16401.46,3.0,4.0,0.0,0.0,0.2965030503152248,0.3258899216348733,0.2729491881887539,0.3001009708283189,0.0,65000.0,6,1.0
9438,114005.98,15949.12,402.0,227.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4429506730528725,0.4220136783805536,0.4714002836311893,0.5341185341836834,0.0,52000.0,4,0.0
9439,104968.9,17751.27,243.0,108.0,240.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.6053903114902048,0.4545449064442232,0.5994738348156954,0.6411240351344509,0.0,64000.0,5,0.0
9440,92227.64,11954.05,295.0,132.0,253.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5376280911865156,0.5047694837258232,0.5799487715003521,0.5623813676064355,0.0,64000.0,5,0.0
9441,137941.74,17852.24,373.0,175.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6296402025937197,0.6181445411131755,0.6434506587448607,0.6305447572270619,0.0,65000.0,5,0.0
9442,104073.56,10809.64,228.0,98.0,214.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.3798121259333051,0.3922524328001333,0.3549279961473509,0.48959397997021037,1.0,88000.0,4,0.0
9443,88813.71,12125.32,150.0,96.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4613445801958105,0.5750171750884808,0.4110754909500934,0.6227776514296469,0.0,67000.0,0,0.0
9444,104917.72,10727.29,382.0,156.0,312.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4873434561169623,0.5045581502160077,0.550295311240892,0.48959397997021037,0.0,96000.0,6,0.0
9445,84269.43,10368.12,321.0,156.0,319.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.5519118404320518,0.5074692092526125,0.4108392291073388,0.5582152880245393,1.0,106000.0,4,0.0
9446,82512.75,8365.37,370.0,129.0,287.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5764354601607012,0.5170751539579028,0.5437693736016314,0.4952149895596723,0.0,78000.0,0,0.0
9448,99477.09,13404.22,168.0,62.0,111.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.5757880535606638,0.4946193376819979,0.6015079493289008,0.514838680377898,0.0,73000.0,1,0.0
9449,133731.35,99999.0,278.0,127.0,274.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.4632067633663616,0.4736159131600997,0.6104217945903551,0.4424971158345662,1.0,56000.0,5,0.0
9450,87010.45,13985.6,296.0,155.0,245.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.4718275755377177,0.4992104466200353,0.4018244209610114,0.5849745245137485,0.0,88000.0,1,0.0
9451,81978.45,12924.02,311.0,181.0,307.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.4951778695269195,0.3965653703477245,0.5321629984454234,0.4263557686491517,0.0,85000.0,5,0.0
9452,103525.85,16978.1,273.0,111.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6904257295264901,0.7199969978965911,0.5773583175740677,0.48959397997021037,0.0,84000.0,4,1.0
9453,106737.85,15056.72,307.0,175.0,261.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.432085052824056,0.3589723884848698,0.4726725100907464,0.5331329354623009,0.0,84000.0,2,0.0
9455,38446.96,5584.57,123.0,53.0,110.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5362515346860517,0.4413017923059767,0.6095745606506736,0.5796338218421163,0.0,66000.0,3,1.0
9456,52193.13,10527.1,278.0,170.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.460520383000601,0.3243571348632774,0.3254547268039979,0.5280200928940518,1.0,71000.0,2,1.0
9457,89244.37,12843.52,171.0,125.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6658781317857904,0.6712554910616425,0.711735948457771,0.6057485399921242,0.0,93000.0,5,0.0
9458,127035.96,13851.64,286.0,176.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4787615928559109,0.4720507836798017,0.4984097911548041,0.3910423396824892,0.0,81000.0,3,0.0
9459,104584.27,11396.45,193.0,100.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7418620293681756,0.7794999723505178,0.5364877143289924,0.7053712902995138,0.0,88000.0,5,0.0
9460,65185.7,13585.94,339.0,165.0,305.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.4664840917986718,0.4717024615865743,0.4808375658801802,0.48959397997021037,0.0,85000.0,2,0.0
9461,49655.04,6862.24,286.0,168.0,285.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.2532863974519935,0.3663464899495561,0.2594065321834848,0.297118255327319,0.0,94000.0,1,0.0
9462,92715.39,14703.43,246.0,110.0,245.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.5166042050789434,0.5545169013022735,0.3803899586207122,0.5257813822670472,0.0,69000.0,3,0.0
9463,119391.15,15741.51,219.0,133.0,188.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.5132865093971439,0.4684634856942919,0.5410122692171895,0.5385922611927435,0.0,109000.0,2,0.0
9464,94171.2,10861.9,261.0,123.0,209.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5002371434699217,0.6435400606629238,0.4856569792132176,0.4834045045487961,1.0,81000.0,6,0.0
9465,103071.96,11478.66,335.0,183.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3602236259402552,0.4369426032661165,0.4079311338338053,0.2875795901897951,1.0,88000.0,6,0.0
9466,51049.69,14092.78,364.0,191.0,333.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.5582079212930239,0.73854082637919,0.5184680514804727,0.5669823078749644,1.0,47000.0,0,0.0
9467,74286.12,12882.51,215.0,137.0,206.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.4543938207530386,0.5021587297492736,0.4221193441612544,0.5230323681824688,1.0,72000.0,6,0.0
9468,77961.79,14792.23,232.0,151.0,199.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4593998599582112,0.5358728513412664,0.4495146686246044,0.48959397997021037,1.0,79000.0,2,0.0
9469,160328.99,19239.27,288.0,172.0,266.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.3810765190361265,0.4080258149492585,0.3553935213234947,0.3624878822983286,0.0,80000.0,0,0.0
9470,77809.11,13092.98,333.0,184.0,309.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.5097058215432709,0.6192390996421868,0.424005153361191,0.4254483286090897,0.0,84000.0,2,0.0
9471,84284.65,11059.5,396.0,194.0,333.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5350037805552837,0.5590875046372181,0.3738067491224315,0.60989668263312,0.0,102000.0,5,0.0
9472,45775.99,9199.95,287.0,170.0,228.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.6066525405125597,0.6500481040642665,0.68299875797548,0.48959397997021037,0.0,86000.0,5,1.0
9474,52522.65,10478.15,291.0,131.0,287.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3466758250019603,0.3884906993828508,0.5382501773431373,0.3952799247513735,1.0,100000.0,1,0.0
9475,128760.83,15814.39,327.0,157.0,285.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.3719658209614562,0.4014955249549116,0.3358464653504766,0.3697729156428051,1.0,97000.0,2,0.0
9476,113682.27,17294.56,274.0,134.0,250.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5491707872497673,0.5133587622938182,0.5171968366914727,0.4119246856651057,0.0,91000.0,6,0.0
9477,60741.46,10939.63,301.0,120.0,295.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6140260600369406,0.6230884541273458,0.5986547683084447,0.5830575287918847,0.0,82000.0,5,0.0
9478,96694.62,12194.62,388.0,169.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4916125605184249,0.4231112214927904,0.364870332692957,0.4639202015265774,0.0,101000.0,1,0.0
9479,110744.13,11984.0,250.0,158.0,238.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.466726968732599,0.6801030077918097,0.5248336708523101,0.3790565410354241,1.0,59000.0,0,0.0
9480,120299.32,15722.92,245.0,175.0,183.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.633710085231088,0.5647405103002566,0.5819041370873429,0.6573446472807345,0.0,96000.0,3,1.0
9481,116335.27,10587.22,266.0,159.0,249.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.5375818152916771,0.6175234810898266,0.5317740555509176,0.4269554479880861,0.0,78000.0,6,0.0
9482,78086.76,12311.51,380.0,202.0,313.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.5614341670144911,0.5205138695432528,0.4170647446439282,0.48959397997021037,0.0,77000.0,4,0.0
9483,89322.28,12797.2,308.0,155.0,287.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,0.3825820238008718,0.3792170384541027,0.3426251112765119,0.3747724216557366,0.0,74000.0,1,0.0
9484,113601.88,17677.62,290.0,156.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5266285124708996,0.5479681804938127,0.4792908111695074,0.5507705608038157,0.0,52000.0,4,0.0
9485,76848.35,14804.31,267.0,217.0,265.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.6122562440127679,0.6224826826226123,0.4170343771131281,0.6682113822488636,1.0,80000.0,5,0.0
9486,92221.73,10089.34,215.0,98.0,194.0,2.0,1.0,1.0,11288.86,5.0,6.0,0.0,0.0,0.6336769369710051,0.6664416372131917,0.7202431356292475,0.6421584597954181,1.0,81000.0,0,1.0
9487,56796.66,9090.47,218.0,101.0,190.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.4180351356468206,0.3936452970507172,0.5290660894799506,0.2737798866175429,0.0,83000.0,2,0.0
9488,99354.13,15077.05,235.0,160.0,228.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.5420655727643211,0.5242474523806427,0.43753916142458,0.3546590491547531,1.0,72000.0,4,0.0
9489,84201.53,9632.61,317.0,170.0,254.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.39879942712883,0.3866900253465593,0.4125338607512219,0.4711907378153209,0.0,81000.0,1,0.0
9492,56770.05,6900.38,220.0,96.0,176.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.4769281798912613,0.5550431937476367,0.5145799623520527,0.4543550649740319,0.0,83000.0,1,0.0
9493,102458.83,16778.74,244.0,171.0,196.0,2.0,0.0,1.0,13433.51,4.0,4.0,0.0,0.0,0.6512937069842423,0.6653309698322962,0.6101663331471147,0.48959397997021037,1.0,51000.0,2,1.0
9494,124746.89,15997.72,375.0,174.0,302.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.6270892921427311,0.5989554861798554,0.5828436107088512,0.663759695383773,0.0,81000.0,2,0.0
9495,107847.9,16893.85,216.0,128.0,196.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4634511061217541,0.4331338389781418,0.6329499044737061,0.4225632309474599,1.0,102000.0,2,0.0
9496,76001.13,14760.07,310.0,151.0,307.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.4613539565278394,0.3957854420797193,0.4650568585653577,0.4820276621236707,0.0,71000.0,4,0.0
9497,78031.47,13582.33,305.0,142.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6271505733647929,0.5863991692668314,0.7656856682153634,0.48959397997021037,1.0,76000.0,3,0.0
9498,128993.97,17704.0,316.0,145.0,275.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.5938355038785915,0.6158194606591215,0.6587346031403356,0.545401680918639,1.0,53000.0,3,0.0
9499,68184.66,10080.66,398.0,203.0,374.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5855710272769865,0.593162467890021,0.5430281011584717,0.5986201573263776,0.0,83000.0,2,0.0
9500,107464.73,13019.19,395.0,206.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6488934265085103,0.708331720629344,0.6123466684089695,0.6921783246585139,1.0,65000.0,5,0.0
9501,101170.24,14874.27,368.0,164.0,346.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.4832484155166714,0.5636085957751038,0.4374366514904462,0.3501173957975939,1.0,79000.0,2,0.0
9502,80780.35,13237.87,210.0,129.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652539882607811,0.5015810351146768,0.550720426904036,0.5070201386741402,1.0,71000.0,2,0.0
9503,81224.14,10796.76,365.0,145.0,327.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4148725901078204,0.2884248089544431,0.4914237354983412,0.48959397997021037,1.0,73000.0,5,0.0
9505,99921.72,14593.82,338.0,147.0,307.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.4575888695166424,0.4369698225827498,0.4735070343677039,0.4835749284481888,0.0,85000.0,1,0.0
9506,92519.33,14075.38,341.0,161.0,339.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.4664477460534743,0.4119153693490549,0.4820268775685799,0.4845725739145399,0.0,80000.0,1,0.0
9508,142609.1,17095.86,269.0,116.0,245.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.4721393124069205,0.5192173205916641,0.425440825573902,0.5416736228120707,0.0,95000.0,1,0.0
9509,80792.53,10115.28,287.0,136.0,281.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.1814255596693918,0.3152597169415777,0.2782031973785898,0.2371671834035993,1.0,98000.0,6,0.0
9511,108895.35,17253.7,332.0,146.0,327.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.552424637312405,0.7087479991389479,0.621464490897369,0.48959397997021037,0.0,81000.0,4,0.0
9512,101305.97,14121.08,231.0,143.0,224.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.4740750147290223,0.5091942143837652,0.7542599434323665,0.4472303354475795,1.0,91000.0,4,0.0
9513,59525.89,10561.66,282.0,147.0,261.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.4176910111864955,0.2937482606079651,0.4986219425663228,0.3724586350656719,1.0,90000.0,2,0.0
9514,89661.87,9106.57,278.0,155.0,262.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4764085091826138,0.4654764558316589,0.6145704885430033,0.510313226367942,0.0,83000.0,4,0.0
9515,93072.44,16032.97,306.0,144.0,302.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.5986988424367695,0.4850417151855367,0.70986248306266,0.5902460190482719,0.0,71000.0,4,0.0
9516,23729.05,5008.91,320.0,151.0,276.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6454630751804422,0.6589179900702534,0.6757619790970272,0.5869538914984829,0.0,79000.0,0,1.0
